1772219448.39996_7419.mark-pc-ubuntu,U=7419
1772434219.732433_17990.mark-pc-ubuntu,U=143126
1772418849.454304_17617.mark-pc-ubuntu,U=118690
1772502994.732433_48697.mark-pc-ubuntu,U=173833
1772463075.732433_37887.mark-pc-ubuntu,U=163023
1772419165.454304_18093.mark-pc-ubuntu,U=119166
1772219973.39996_11066.mark-pc-ubuntu,U=11066
1772518815.1420016_19304.mark-pc-ubuntu,U=194214
1772507018.1420016_3224.mark-pc-ubuntu,U=178134
1772421322.454304_21335.mark-pc-ubuntu,U=122408
1772509891.1420016_6858.mark-pc-ubuntu,U=181768
1772324445.5014_967.mark-pc-ubuntu,U=99403
1772433459.732433_16839.mark-pc-ubuntu,U=141975
1772419624.454304_18634.mark-pc-ubuntu,U=119707
1772437054.732433_21543.mark-pc-ubuntu,U=146679
1772513835.1420016_12408.mark-pc-ubuntu,U=187318
1772422222.454304_23955.mark-pc-ubuntu,U=125028
1772552741.1420016_48236.mark-pc-ubuntu,U=223146
1772557501.1420016_50203.mark-pc-ubuntu,U=225113
1772421317.454304_21318.mark-pc-ubuntu,U=122391
1772414007.454304_7037.mark-pc-ubuntu,U=108110
1772508464.1420016_5134.mark-pc-ubuntu,U=180044
1772427613.732433_7970.mark-pc-ubuntu,U=133106
1772508314.1420016_4952.mark-pc-ubuntu,U=179862
1772508457.1420016_5125.mark-pc-ubuntu,U=180035
1772314256.161440_14915.mark-pc-ubuntu,U=84279
1772233283.39996_38977.mark-pc-ubuntu,U=38977
1772475755.732433_41385.mark-pc-ubuntu,U=166521
1772308805.161440_7079.mark-pc-ubuntu,U=76443
1772226550.39996_24267.mark-pc-ubuntu,U=24267
1772432631.732433_15635.mark-pc-ubuntu,U=140771
1772413588.454304_2714.mark-pc-ubuntu,U=103787
1772242288.39996_52855.mark-pc-ubuntu,U=52855
1772319120.161440_21823.mark-pc-ubuntu,U=91187
1772422097.454304_23640.mark-pc-ubuntu,U=124713
1772243449.39996_54554.mark-pc-ubuntu,U=54554
1772506731.1420016_2777.mark-pc-ubuntu,U=177687
1772303792.161440_1094.mark-pc-ubuntu,U=70458
1772230574.39996_34074.mark-pc-ubuntu,U=34074
1772425737.732433_5454.mark-pc-ubuntu,U=130590
1772424817.732433_3176.mark-pc-ubuntu,U=128312
1772221588.39996_13978.mark-pc-ubuntu,U=13978
1772233868.39996_39660.mark-pc-ubuntu,U=39660
1772414063.454304_7354.mark-pc-ubuntu,U=108427
1772319836.161440_23499.mark-pc-ubuntu,U=92863
1772239130.39996_48884.mark-pc-ubuntu,U=48884
1772230202.39996_33014.mark-pc-ubuntu,U=33014
1772519126.1420016_19705.mark-pc-ubuntu,U=194615
1772436918.732433_21380.mark-pc-ubuntu,U=146516
1772222727.39996_16045.mark-pc-ubuntu,U=16045
1772418542.454304_17075.mark-pc-ubuntu,U=118148
1772221265.39996_13702.mark-pc-ubuntu,U=13702
1772245901.39996_57409.mark-pc-ubuntu,U=57409
1772426079.732433_6120.mark-pc-ubuntu,U=131256
1772514797.1420016_13853.mark-pc-ubuntu,U=188763
1772431567.732433_14186.mark-pc-ubuntu,U=139322
1772321770.161440_26463.mark-pc-ubuntu,U=95827
1772425432.732433_4707.mark-pc-ubuntu,U=129843
1772529639.1420016_32918.mark-pc-ubuntu,U=207828
1772218704.39996_2182.mark-pc-ubuntu,U=2182
1772310057.161440_8968.mark-pc-ubuntu,U=78332
1772425653.732433_5219.mark-pc-ubuntu,U=130355
1772219247.39996_6051.mark-pc-ubuntu,U=6051
1772413771.454304_4718.mark-pc-ubuntu,U=105791
1772496393.732433_45564.mark-pc-ubuntu,U=170700
1772223248.39996_17212.mark-pc-ubuntu,U=17212
1772223035.39996_16742.mark-pc-ubuntu,U=16742
1772439800.732433_24838.mark-pc-ubuntu,U=149974
1772506125.1420016_1782.mark-pc-ubuntu,U=176692
1772474368.732433_41050.mark-pc-ubuntu,U=166186
1772422179.454304_23857.mark-pc-ubuntu,U=124930
1772413439.454304_1059.mark-pc-ubuntu,U=102132
1772316727.161440_18533.mark-pc-ubuntu,U=87897
1772320911.161440_25319.mark-pc-ubuntu,U=94683
1772443371.732433_28194.mark-pc-ubuntu,U=153330
1772311761.161440_11037.mark-pc-ubuntu,U=80401
1772526264.1420016_28982.mark-pc-ubuntu,U=203892
1772511541.1420016_9408.mark-pc-ubuntu,U=184318
1772415163.454304_9546.mark-pc-ubuntu,U=110619
1772502041.732433_47789.mark-pc-ubuntu,U=172925
1772413386.454304_441.mark-pc-ubuntu,U=101514
1772425479.732433_4836.mark-pc-ubuntu,U=129972
1772497960.732433_45832.mark-pc-ubuntu,U=170968
1772518748.1420016_19211.mark-pc-ubuntu,U=194121
1772475372.732433_41294.mark-pc-ubuntu,U=166430
1772261218.39996_68642.mark-pc-ubuntu,U=68642
1772504989.1420016_686.mark-pc-ubuntu,U=175596
1772546010.1420016_45017.mark-pc-ubuntu,U=219927
1772260793.39996_68453.mark-pc-ubuntu,U=68453
1772250817.39996_62636.mark-pc-ubuntu,U=62636
1772528327.1420016_31409.mark-pc-ubuntu,U=206319
1772324127.5014_407.mark-pc-ubuntu,U=98843
1772421331.454304_21359.mark-pc-ubuntu,U=122432
1772233770.39996_39501.mark-pc-ubuntu,U=39501
1772444599.732433_29146.mark-pc-ubuntu,U=154282
1772476331.732433_41521.mark-pc-ubuntu,U=166657
1772507145.1420016_3402.mark-pc-ubuntu,U=178312
1772233414.39996_39113.mark-pc-ubuntu,U=39113
1772580073.2143882_338.mark-pc-ubuntu,U=232209
1772413399.454304_573.mark-pc-ubuntu,U=101646
1772513655.1420016_12111.mark-pc-ubuntu,U=187021
1772419876.454304_18900.mark-pc-ubuntu,U=119973
1772219961.39996_10990.mark-pc-ubuntu,U=10990
1772254724.39996_65366.mark-pc-ubuntu,U=65366
1772225738.39996_22983.mark-pc-ubuntu,U=22983
1772526877.1420016_29710.mark-pc-ubuntu,U=204620
1772526604.1420016_29388.mark-pc-ubuntu,U=204298
1772234208.39996_40213.mark-pc-ubuntu,U=40213
1772519383.1420016_20033.mark-pc-ubuntu,U=194943
1772414146.454304_7735.mark-pc-ubuntu,U=108808
1772225299.39996_22440.mark-pc-ubuntu,U=22440
1772220130.39996_11772.mark-pc-ubuntu,U=11772
1772418260.454304_16482.mark-pc-ubuntu,U=117555
1772259535.39996_67879.mark-pc-ubuntu,U=67879
1772220768.39996_13152.mark-pc-ubuntu,U=13152
1772420979.454304_20267.mark-pc-ubuntu,U=121340
1772440486.732433_25567.mark-pc-ubuntu,U=150703
1772222646.39996_15822.mark-pc-ubuntu,U=15822
1772579171.2143882_86.mark-pc-ubuntu,U=231957
1772431315.732433_13879.mark-pc-ubuntu,U=139015
1772322855.161440_27779.mark-pc-ubuntu,U=97143
1772424759.732433_3042.mark-pc-ubuntu,U=128178
1772305500.161440_2699.mark-pc-ubuntu,U=72063
1772413449.454304_1196.mark-pc-ubuntu,U=102269
1772458233.732433_36208.mark-pc-ubuntu,U=161344
1772418526.454304_17039.mark-pc-ubuntu,U=118112
1772228680.39996_29578.mark-pc-ubuntu,U=29578
1772421909.454304_23161.mark-pc-ubuntu,U=124234
1772414001.454304_6996.mark-pc-ubuntu,U=108069
1772509051.1420016_5823.mark-pc-ubuntu,U=180733
1772516151.1420016_15584.mark-pc-ubuntu,U=190494
1772500102.732433_46719.mark-pc-ubuntu,U=171855
1772506375.1420016_2212.mark-pc-ubuntu,U=177122
1772523461.1420016_25338.mark-pc-ubuntu,U=200248
1772432144.732433_14968.mark-pc-ubuntu,U=140104
1772255303.39996_65711.mark-pc-ubuntu,U=65711
1772413465.454304_1400.mark-pc-ubuntu,U=102473
1772239590.39996_49602.mark-pc-ubuntu,U=49602
1772231084.39996_35434.mark-pc-ubuntu,U=35434
1772422176.454304_23849.mark-pc-ubuntu,U=124922
1772527622.1420016_30512.mark-pc-ubuntu,U=205422
1772243640.39996_54787.mark-pc-ubuntu,U=54787
1772236263.39996_43887.mark-pc-ubuntu,U=43887
1772240217.39996_50278.mark-pc-ubuntu,U=50278
1772467466.732433_39225.mark-pc-ubuntu,U=164361
1772508753.1420016_5484.mark-pc-ubuntu,U=180394
1772230058.39996_32492.mark-pc-ubuntu,U=32492
1772321970.161440_26723.mark-pc-ubuntu,U=96087
1772476580.732433_41580.mark-pc-ubuntu,U=166716
1772440599.732433_25687.mark-pc-ubuntu,U=150823
1772523593.1420016_25494.mark-pc-ubuntu,U=200404
1772232038.39996_37220.mark-pc-ubuntu,U=37220
1772422044.454304_23492.mark-pc-ubuntu,U=124565
1772517961.1420016_18133.mark-pc-ubuntu,U=193043
1772436891.732433_21345.mark-pc-ubuntu,U=146481
1772437717.732433_22367.mark-pc-ubuntu,U=147503
1772462560.732433_37717.mark-pc-ubuntu,U=162853
1772315431.161440_16346.mark-pc-ubuntu,U=85710
1772313942.161440_14522.mark-pc-ubuntu,U=83886
1772226747.39996_24614.mark-pc-ubuntu,U=24614
1772446218.732433_30299.mark-pc-ubuntu,U=155435
1772421223.454304_20974.mark-pc-ubuntu,U=122047
1772425952.732433_5905.mark-pc-ubuntu,U=131041
1772431012.732433_13499.mark-pc-ubuntu,U=138635
1772243304.39996_54335.mark-pc-ubuntu,U=54335
1772324010.5014_173.mark-pc-ubuntu,U=98609
1772228579.39996_29143.mark-pc-ubuntu,U=29143
1772547250.1420016_45673.mark-pc-ubuntu,U=220583
1772219190.39996_5506.mark-pc-ubuntu,U=5506
1772219049.39996_4435.mark-pc-ubuntu,U=4435
1772547848.1420016_45967.mark-pc-ubuntu,U=220877
1772514777.1420016_13821.mark-pc-ubuntu,U=188731
1772458903.732433_36457.mark-pc-ubuntu,U=161593
1772428234.732433_8917.mark-pc-ubuntu,U=134053
1772431036.732433_13527.mark-pc-ubuntu,U=138663
1772500477.732433_46938.mark-pc-ubuntu,U=172074
1772226793.39996_24684.mark-pc-ubuntu,U=24684
1772435891.732433_20094.mark-pc-ubuntu,U=145230
1772307463.161440_5077.mark-pc-ubuntu,U=74441
1772316620.161440_18366.mark-pc-ubuntu,U=87730
1772234046.39996_39920.mark-pc-ubuntu,U=39920
1772262098.39996_69017.mark-pc-ubuntu,U=69017
1772418989.454304_17840.mark-pc-ubuntu,U=118913
1772232748.39996_38283.mark-pc-ubuntu,U=38283
1772421971.454304_23325.mark-pc-ubuntu,U=124398
1772219572.39996_7909.mark-pc-ubuntu,U=7909
1772448680.732433_31814.mark-pc-ubuntu,U=156950
1772485517.732433_43533.mark-pc-ubuntu,U=168669
1772413681.454304_3685.mark-pc-ubuntu,U=104758
1772219497.39996_7630.mark-pc-ubuntu,U=7630
1772536298.1420016_38923.mark-pc-ubuntu,U=213833
1772219697.39996_8674.mark-pc-ubuntu,U=8674
1772545392.1420016_44686.mark-pc-ubuntu,U=219596
1772234186.39996_40176.mark-pc-ubuntu,U=40176
1772242122.39996_52602.mark-pc-ubuntu,U=52602
1772229697.39996_31780.mark-pc-ubuntu,U=31780
1772503828.732433_49719.mark-pc-ubuntu,U=174855
1772432469.732433_15433.mark-pc-ubuntu,U=140569
1772535425.1420016_38214.mark-pc-ubuntu,U=213124
1772490778.732433_44556.mark-pc-ubuntu,U=169692
1772474828.732433_41163.mark-pc-ubuntu,U=166299
1772222612.39996_15704.mark-pc-ubuntu,U=15704
1772550654.1420016_47310.mark-pc-ubuntu,U=222220
1772322682.161440_27554.mark-pc-ubuntu,U=96918
1772505908.1420016_1582.mark-pc-ubuntu,U=176492
1772423515.732433_496.mark-pc-ubuntu,U=125632
1772442932.732433_27850.mark-pc-ubuntu,U=152986
1772439824.732433_24864.mark-pc-ubuntu,U=150000
1772503499.732433_49336.mark-pc-ubuntu,U=174472
1772248473.39996_60516.mark-pc-ubuntu,U=60516
1772443771.732433_28510.mark-pc-ubuntu,U=153646
1772224494.39996_21303.mark-pc-ubuntu,U=21303
1772435092.732433_19119.mark-pc-ubuntu,U=144255
1772222572.39996_15558.mark-pc-ubuntu,U=15558
1772434918.732433_18913.mark-pc-ubuntu,U=144049
1772537368.1420016_39724.mark-pc-ubuntu,U=214634
1772520703.1420016_21585.mark-pc-ubuntu,U=196495
1772594506.2229872_577.mark-pc-ubuntu,U=236668
1772444872.732433_29351.mark-pc-ubuntu,U=154487
1772478145.732433_41943.mark-pc-ubuntu,U=167079
1772424239.732433_2123.mark-pc-ubuntu,U=127259
1772236136.39996_43682.mark-pc-ubuntu,U=43682
1772526748.1420016_29555.mark-pc-ubuntu,U=204465
1772314343.161440_15018.mark-pc-ubuntu,U=84382
1772253452.39996_64565.mark-pc-ubuntu,U=64565
1772419257.454304_18208.mark-pc-ubuntu,U=119281
1772423724.732433_1074.mark-pc-ubuntu,U=126210
1772442298.732433_27314.mark-pc-ubuntu,U=152450
1772248694.39996_60740.mark-pc-ubuntu,U=60740
1772221041.39996_13483.mark-pc-ubuntu,U=13483
1772535245.1420016_38061.mark-pc-ubuntu,U=212971
1772221024.39996_13465.mark-pc-ubuntu,U=13465
1772233608.39996_39320.mark-pc-ubuntu,U=39320
1772220773.39996_13160.mark-pc-ubuntu,U=13160
1772218689.39996_2075.mark-pc-ubuntu,U=2075
1772243084.39996_54019.mark-pc-ubuntu,U=54019
1772453782.732433_34382.mark-pc-ubuntu,U=159518
1772427449.732433_7734.mark-pc-ubuntu,U=132870
1772308785.161440_7042.mark-pc-ubuntu,U=76406
1772419075.454304_17963.mark-pc-ubuntu,U=119036
1772309963.161440_8840.mark-pc-ubuntu,U=78204
1772423708.732433_1029.mark-pc-ubuntu,U=126165
1772524254.1420016_26240.mark-pc-ubuntu,U=201150
1772425374.732433_4520.mark-pc-ubuntu,U=129656
1772434354.732433_18170.mark-pc-ubuntu,U=143306
1772421676.454304_22485.mark-pc-ubuntu,U=123558
1772253488.39996_64589.mark-pc-ubuntu,U=64589
1772300984.161440_12.mark-pc-ubuntu,U=69376
1772319758.161440_23348.mark-pc-ubuntu,U=92712
1772414634.454304_8899.mark-pc-ubuntu,U=109972
1772426718.732433_6909.mark-pc-ubuntu,U=132045
1772230435.39996_33685.mark-pc-ubuntu,U=33685
1772511775.1420016_9704.mark-pc-ubuntu,U=184614
1772233929.39996_39746.mark-pc-ubuntu,U=39746
1772442299.732433_27315.mark-pc-ubuntu,U=152451
1772561268.1420016_51647.mark-pc-ubuntu,U=226557
1772304771.161440_1583.mark-pc-ubuntu,U=70947
1772465648.732433_38690.mark-pc-ubuntu,U=163826
1772230689.39996_34351.mark-pc-ubuntu,U=34351
1772248258.39996_60292.mark-pc-ubuntu,U=60292
1772414655.454304_8931.mark-pc-ubuntu,U=110004
1772535833.1420016_38555.mark-pc-ubuntu,U=213465
1772227688.39996_27027.mark-pc-ubuntu,U=27027
1772521504.1420016_22792.mark-pc-ubuntu,U=197702
1772538156.1420016_40264.mark-pc-ubuntu,U=215174
1772230215.39996_33043.mark-pc-ubuntu,U=33043
1772219072.39996_4614.mark-pc-ubuntu,U=4614
1772417693.454304_14474.mark-pc-ubuntu,U=115547
1772450160.732433_32622.mark-pc-ubuntu,U=157758
1772308164.161440_5782.mark-pc-ubuntu,U=75146
1772228872.39996_30149.mark-pc-ubuntu,U=30149
1772328482.69245_312.mark-pc-ubuntu,U=101012
1772414420.454304_8503.mark-pc-ubuntu,U=109576
1772460499.732433_37023.mark-pc-ubuntu,U=162159
1772312536.161440_12352.mark-pc-ubuntu,U=81716
1772245015.39996_56315.mark-pc-ubuntu,U=56315
1772535393.1420016_38188.mark-pc-ubuntu,U=213098
1772514839.1420016_13914.mark-pc-ubuntu,U=188824
1772310274.161440_9233.mark-pc-ubuntu,U=78597
1772419033.454304_17904.mark-pc-ubuntu,U=118977
1772227534.39996_26635.mark-pc-ubuntu,U=26635
1772475613.732433_41351.mark-pc-ubuntu,U=166487
1772226020.39996_23348.mark-pc-ubuntu,U=23348
1772439284.732433_24263.mark-pc-ubuntu,U=149399
1772319589.161440_23009.mark-pc-ubuntu,U=92373
1772229552.39996_31532.mark-pc-ubuntu,U=31532
1772231343.39996_36056.mark-pc-ubuntu,U=36056
1772426564.732433_6754.mark-pc-ubuntu,U=131890
1772433038.732433_16227.mark-pc-ubuntu,U=141363
1772435980.732433_20211.mark-pc-ubuntu,U=145347
1772522285.1420016_23881.mark-pc-ubuntu,U=198791
1772417619.454304_14044.mark-pc-ubuntu,U=115117
1772229280.39996_31039.mark-pc-ubuntu,U=31039
1772230289.39996_33273.mark-pc-ubuntu,U=33273
1772420456.454304_19452.mark-pc-ubuntu,U=120525
1772253914.39996_64860.mark-pc-ubuntu,U=64860
1772231615.39996_36628.mark-pc-ubuntu,U=36628
1772528621.1420016_31781.mark-pc-ubuntu,U=206691
1772428184.732433_8832.mark-pc-ubuntu,U=133968
1772223557.39996_18540.mark-pc-ubuntu,U=18540
1772440333.732433_25410.mark-pc-ubuntu,U=150546
1772593802.2229872_239.mark-pc-ubuntu,U=236330
1772417305.454304_11851.mark-pc-ubuntu,U=112924
1772504391.1420016_38.mark-pc-ubuntu,U=174948
1772219769.39996_9520.mark-pc-ubuntu,U=9520
1772313592.161440_14059.mark-pc-ubuntu,U=83423
1772506763.1420016_2822.mark-pc-ubuntu,U=177732
1772427735.732433_8151.mark-pc-ubuntu,U=133287
1772417204.454304_11524.mark-pc-ubuntu,U=112597
1772241347.39996_51627.mark-pc-ubuntu,U=51627
1772418321.454304_16623.mark-pc-ubuntu,U=117696
1772219142.39996_5061.mark-pc-ubuntu,U=5061
1772538448.1420016_40454.mark-pc-ubuntu,U=215364
1772425054.732433_3701.mark-pc-ubuntu,U=128837
1772425706.732433_5374.mark-pc-ubuntu,U=130510
1772413413.454304_753.mark-pc-ubuntu,U=101826
1772435148.732433_19193.mark-pc-ubuntu,U=144329
1772442330.732433_27343.mark-pc-ubuntu,U=152479
1772503772.732433_49655.mark-pc-ubuntu,U=174791
1772516982.1420016_16545.mark-pc-ubuntu,U=191455
1772478999.732433_42139.mark-pc-ubuntu,U=167275
1772454937.732433_34888.mark-pc-ubuntu,U=160024
1772305046.161440_2021.mark-pc-ubuntu,U=71385
1772228736.39996_29779.mark-pc-ubuntu,U=29779
1772424571.732433_2714.mark-pc-ubuntu,U=127850
1772507925.1420016_4481.mark-pc-ubuntu,U=179391
1772218474.39996_345.mark-pc-ubuntu,U=345
1772324011.5014_174.mark-pc-ubuntu,U=98610
1772442832.732433_27766.mark-pc-ubuntu,U=152902
1772455207.732433_35001.mark-pc-ubuntu,U=160137
1772219222.39996_5823.mark-pc-ubuntu,U=5823
1772231060.39996_35365.mark-pc-ubuntu,U=35365
1772459653.732433_36729.mark-pc-ubuntu,U=161865
1772421167.454304_20742.mark-pc-ubuntu,U=121815
1772228966.39996_30402.mark-pc-ubuntu,U=30402
1772431915.732433_14642.mark-pc-ubuntu,U=139778
1772222393.39996_15036.mark-pc-ubuntu,U=15036
1772417975.454304_15654.mark-pc-ubuntu,U=116727
1772519117.1420016_19693.mark-pc-ubuntu,U=194603
1772473203.732433_40761.mark-pc-ubuntu,U=165897
1772242028.39996_52473.mark-pc-ubuntu,U=52473
1772230442.39996_33707.mark-pc-ubuntu,U=33707
1772470805.732433_40145.mark-pc-ubuntu,U=165281
1772419427.454304_18412.mark-pc-ubuntu,U=119485
1772323996.5014_139.mark-pc-ubuntu,U=98575
1772509084.1420016_5860.mark-pc-ubuntu,U=180770
1772530630.1420016_33909.mark-pc-ubuntu,U=208819
1772555996.1420016_49599.mark-pc-ubuntu,U=224509
1772501065.732433_47268.mark-pc-ubuntu,U=172404
1772240135.39996_50206.mark-pc-ubuntu,U=50206
1772316273.161440_17814.mark-pc-ubuntu,U=87178
1772505466.1420016_1158.mark-pc-ubuntu,U=176068
1772241376.39996_51660.mark-pc-ubuntu,U=51660
1772234814.39996_41397.mark-pc-ubuntu,U=41397
1772512314.1420016_10377.mark-pc-ubuntu,U=185287
1772417920.454304_15435.mark-pc-ubuntu,U=116508
1772432575.732433_15565.mark-pc-ubuntu,U=140701
1772520781.1420016_21695.mark-pc-ubuntu,U=196605
1772514315.1420016_13162.mark-pc-ubuntu,U=188072
1772219072.39996_4607.mark-pc-ubuntu,U=4607
1772567041.1420016_53645.mark-pc-ubuntu,U=228555
1772522083.1420016_23612.mark-pc-ubuntu,U=198522
1772319028.161440_21664.mark-pc-ubuntu,U=91028
1772432950.732433_16094.mark-pc-ubuntu,U=141230
1772528446.1420016_31564.mark-pc-ubuntu,U=206474
1772318152.161440_20544.mark-pc-ubuntu,U=89908
1772596264.2229872_1415.mark-pc-ubuntu,U=237506
1772428793.732433_9845.mark-pc-ubuntu,U=134981
1772593597.2229872_142.mark-pc-ubuntu,U=236233
1772456489.732433_35532.mark-pc-ubuntu,U=160668
1772438035.732433_22771.mark-pc-ubuntu,U=147907
1772561976.1420016_51906.mark-pc-ubuntu,U=226816
1772260379.39996_68267.mark-pc-ubuntu,U=68267
1772549318.1420016_46661.mark-pc-ubuntu,U=221571
1772428988.732433_10199.mark-pc-ubuntu,U=135335
1772425699.732433_5351.mark-pc-ubuntu,U=130487
1772419247.454304_18196.mark-pc-ubuntu,U=119269
1772237375.39996_45955.mark-pc-ubuntu,U=45955
1772459889.732433_36812.mark-pc-ubuntu,U=161948
1772473428.732433_40817.mark-pc-ubuntu,U=165953
1772507368.1420016_3720.mark-pc-ubuntu,U=178630
1772252991.39996_64251.mark-pc-ubuntu,U=64251
1772250044.39996_61984.mark-pc-ubuntu,U=61984
1772421571.454304_22158.mark-pc-ubuntu,U=123231
1772438332.732433_23146.mark-pc-ubuntu,U=148282
1772247188.39996_59122.mark-pc-ubuntu,U=59122
1772219741.39996_9184.mark-pc-ubuntu,U=9184
1772532200.1420016_35457.mark-pc-ubuntu,U=210367
1772326908.29350_110.mark-pc-ubuntu,U=99765
1772424681.732433_2912.mark-pc-ubuntu,U=128048
1772413522.454304_2029.mark-pc-ubuntu,U=103102
1772513194.1420016_11380.mark-pc-ubuntu,U=186290
1772510251.1420016_7471.mark-pc-ubuntu,U=182381
1772523547.1420016_25448.mark-pc-ubuntu,U=200358
1772590153.2143882_3186.mark-pc-ubuntu,U=235057
1772525219.1420016_27624.mark-pc-ubuntu,U=202534
1772245657.39996_57053.mark-pc-ubuntu,U=57053
1772435407.732433_19513.mark-pc-ubuntu,U=144649
1772245030.39996_56332.mark-pc-ubuntu,U=56332
1772519057.1420016_19613.mark-pc-ubuntu,U=194523
1772503406.732433_49223.mark-pc-ubuntu,U=174359
1772555698.1420016_49480.mark-pc-ubuntu,U=224390
1772507902.1420016_4451.mark-pc-ubuntu,U=179361
1772413513.454304_1924.mark-pc-ubuntu,U=102997
1772430698.732433_13097.mark-pc-ubuntu,U=138233
1772322592.161440_27445.mark-pc-ubuntu,U=96809
1772522802.1420016_24531.mark-pc-ubuntu,U=199441
1772243751.39996_54922.mark-pc-ubuntu,U=54922
1772527859.1420016_30815.mark-pc-ubuntu,U=205725
1772431596.732433_14220.mark-pc-ubuntu,U=139356
1772421199.454304_20870.mark-pc-ubuntu,U=121943
1772520193.1420016_20929.mark-pc-ubuntu,U=195839
1772240131.39996_50202.mark-pc-ubuntu,U=50202
1772306719.161440_4266.mark-pc-ubuntu,U=73630
1772441939.732433_26993.mark-pc-ubuntu,U=152129
1772218656.39996_1844.mark-pc-ubuntu,U=1844
1772317910.161440_20239.mark-pc-ubuntu,U=89603
1772527367.1420016_30226.mark-pc-ubuntu,U=205136
1772513819.1420016_12388.mark-pc-ubuntu,U=187298
1772424954.732433_3494.mark-pc-ubuntu,U=128630
1772421190.454304_20836.mark-pc-ubuntu,U=121909
1772502914.732433_48597.mark-pc-ubuntu,U=173733
1772219252.39996_6117.mark-pc-ubuntu,U=6117
1772459401.732433_36639.mark-pc-ubuntu,U=161775
1772219343.39996_6870.mark-pc-ubuntu,U=6870
1772324345.5014_785.mark-pc-ubuntu,U=99221
1772308784.161440_7038.mark-pc-ubuntu,U=76402
1772236555.39996_44330.mark-pc-ubuntu,U=44330
1772255864.39996_66032.mark-pc-ubuntu,U=66032
1772597242.9679_36.mark-pc-ubuntu,U=237569
1772543152.1420016_43481.mark-pc-ubuntu,U=218391
1772222049.39996_14337.mark-pc-ubuntu,U=14337
1772413358.454304_135.mark-pc-ubuntu,U=101208
1772454030.732433_34492.mark-pc-ubuntu,U=159628
1772524712.1420016_26924.mark-pc-ubuntu,U=201834
1772426886.732433_7062.mark-pc-ubuntu,U=132198
1772251564.39996_63224.mark-pc-ubuntu,U=63224
1772542138.1420016_42869.mark-pc-ubuntu,U=217779
1772415418.454304_9783.mark-pc-ubuntu,U=110856
1772235898.39996_43297.mark-pc-ubuntu,U=43297
1772224281.39996_20843.mark-pc-ubuntu,U=20843
1772414100.454304_7542.mark-pc-ubuntu,U=108615
1772521462.1420016_22730.mark-pc-ubuntu,U=197640
1772222755.39996_16125.mark-pc-ubuntu,U=16125
1772536813.1420016_39319.mark-pc-ubuntu,U=214229
1772429777.732433_11722.mark-pc-ubuntu,U=136858
1772231427.39996_36242.mark-pc-ubuntu,U=36242
1772492362.732433_44848.mark-pc-ubuntu,U=169984
1772565884.1420016_53259.mark-pc-ubuntu,U=228169
1772416956.454304_10799.mark-pc-ubuntu,U=111872
1772248520.39996_60565.mark-pc-ubuntu,U=60565
1772427052.732433_7237.mark-pc-ubuntu,U=132373
1772413735.454304_4274.mark-pc-ubuntu,U=105347
1772247098.39996_59015.mark-pc-ubuntu,U=59015
1772596155.2229872_1333.mark-pc-ubuntu,U=237424
1772520991.1420016_22034.mark-pc-ubuntu,U=196944
1772235338.39996_42413.mark-pc-ubuntu,U=42413
1772466393.732433_38910.mark-pc-ubuntu,U=164046
1772246957.39996_58839.mark-pc-ubuntu,U=58839
1772228899.39996_30231.mark-pc-ubuntu,U=30231
1772230720.39996_34466.mark-pc-ubuntu,U=34466
